06;126;06;252;1;0;0;1;0;0;1
06;756;02;001;8;1716;663;1106;235;934;1965
02;015;06;260;14;6;24;67;26;21;57
06;560;06;805;10;0;0;129;35;32;74
06;497;06;532;2;0;0;1;0;0;1
06;568;06;427;1;0;0;45;9;5;38
06;427;06;805;9;1;0;37;6;12;17
06;091;06;490;23;0;0;1;0;0;1
02;015;06;252;13;4;0;26;9;9;14
06;515;02;008;5;2;0;26;4;8;12
06;126;06;260;10;0;1;1;0;1;1
06;532;06;497;6;0;0;82;19;4;76
02;002;02;001;0;1;0;255;20;14;237
06;410;02;010;8;31;0;62;34;23;48
02;002;06;028;14;48;73;307;111;96;261
02;012;06;756;0;0;0;11;0;2;7
06;371;06;410;16;22;0;84;15;26;51
06;371;06;412;1;0;0;2;2;1;1
06;028;02;013;6;104;106;248;124;137;214
02;008;02;005;15;0;5;182;34;36;136
02;013;06;274;5;1;1;12;5;5;6
06;490;06;648;4;4;0;6;2;3;3
02;004;06;749;22;2;0;6;1;2;6
02;005;02;004;3;0;0;12;2;2;8
06;028;06;134;22;1;0;33;5;2;30
02;008;06;749;14;0;0;5;0;1;3
02;015;06;434;23;0;0;24;2;5;17
06;560;06;252;4;1;0;166;48;48;72
06;515;06;805;21;0;0;350;60;70;233
06;427;06;756;10;1;0;77;2;24;35
06;515;02;010;3;0;0;2;0;1;1
06;568;02;004;6;69;28;219;48;89;159
02;014;02;010;16;15;19;429;70;91;321
02;011;06;028;10;1;0;4;2;1;3
06;525;06;778;3;0;0;2;0;1;1
06;126;06;266;10;0;0;15;2;1;12
06;270;02;008;20;0;0;8;1;2;5
02;011;06;760;21;11;0;38;6;11;31
06;364;06;568;22;0;0;1;0;0;1
06;252;02;005;17;0;0;11;0;3;6
02;010;02;014;6;9;6;358;46;83;252
02;009;02;014;3;0;0;2;0;1;1
06;274;06;098;14;0;0;9;0;3;3
06;270;06;035;13;31;0;45;15;23;40
02;012;06;805;0;0;0;6;0;0;6
06;648;06;434;13;9;0;27;13;10;20
06;434;06;568;4;0;0;19;5;6;7
06;525;06;568;10;20;0;40;9;18;29
06;539;06;364;13;4;0;67;17;17;43
06;840;02;011;9;92;0;495;178;80;466
02;008;06;364;5;5;0;12;4;5;6
06;371;06;252;13;2;1;37;6;12;20
02;002;02;004;0;0;0;86;19;10;72
06;805;02;006;5;0;1;42;9;9;30
06;805;06;371;19;2;0;100;19;27;62
06;756;02;002;12;88;41;173;40;84;160
06;252;06;749;20;0;0;38;5;8;24
06;560;06;840;10;23;0;144;66;49;89
06;490;02;004;17;46;1;598;107;134;434
02;006;06;840;8;23;0;96;17;19;90
02;013;06;441;4;1;0;1;2;1;1
06;270;06;028;17;70;0;200;53;67;140
06;497;06;266;15;0;0;51;6;10;37
06;490;06;539;22;1;0;12;0;3;8
06;539;06;560;21;2;0;316;89;72;213
06;427;06;778;12;4;0;2;0;1;3
02;001;06;434;13;186;175;1388;331;324;1231
06;274;06;091;23;0;0;62;9;2;58
02;001;06;371;13;202;132;195;66;122;324
06;091;06;371;7;1;0;1;0;1;1
02;003;06;270;23;0;0;6;1;0;6
02;013;02;013;21;22;44;1218;124;59;1203
02;009;06;749;4;0;0;2;2;1;1
02;005;02;013;10;1;244;248;55;48;426
06;861;06;882;14;0;0;1;0;0;1
06;658;06;371;10;0;0;2;2;1;1
06;408;06;760;8;93;0;332;114;67;328
06;412;06;274;9;1;0;2;0;1;1
06;134;02;005;18;1;0;0;1;0;1
02;004;02;008;10;12;4;362;102;42;311
02;014;06;532;5;0;0;1;1;0;1
06;364;06;266;15;0;0;5;0;2;2
06;134;02;001;3;1;0;15;2;1;14
06;756;06;410;9;1;0;6;5;2;5
06;861;06;408;14;15;0;53;22;19;29
06;274;02;012;10;2;0;8;0;3;3
06;410;06;515;5;0;0;20;2;7;8
06;035;02;005;13;5;46;180;35;60;139
02;015;02;002;21;1;143;189;16;11;318
06;756;02;015;16;49;12;135;27;55;104
02;006;02;009;23;1;0;71;2;5;65
02;014;06;035;3;0;0;11;0;3;6
06;412;06;749;12;1;0;49;9;12;31
02;014;06;805;12;9;5;161;44;40;109
02;009;06;408;11;12;0;24;9;9;21
02;003;06;371;3;0;0;2;0;0;2
02;005;06;568;13;31;22;77;33;32;72
02;003;06;490;16;41;143;1333;307;298;1066
06;126;06;412;14;0;0;2;2;1;1
02;010;02;010;16;131;5;1473;400;161;1368
06;490;06;427;22;0;0;135;8;28;86
02;003;06;778;23;0;0;2;0;1;1
02;001;06;260;17;160;401;632;158;218;830
06;760;06;260;18;0;0;6;2;2;3
02;007;06;260;16;5;28;201;64;57;143
06;434;06;427;19;6;1;150;37;44;84
06;274;06;260;2;0;0;4;0;1;1
02;014;06;126;6;1;0;12;2;4;7
06;412;06;260;7;0;0;1;0;0;1
02;001;06;441;14;69;59;481;96;96;465
02;006;02;003;23;0;1;132;9;0;132
06;840;02;008;21;0;0;27;5;7;15
06;861;06;861;17;231;20;5706;1392;559;5120
06;028;06;861;11;2;0;6;4;3;3
02;013;06;539;12;63;23;110;71;49;80
06;028;06;434;2;0;0;8;0;1;6
02;005;06;539;7;22;5;46;24;17;29
06;035;02;009;9;2;1;23;2;9;12
06;574;06;539;16;0;0;16;8;0;15
06;134;02;014;13;12;6;2;2;7;11
06;427;02;005;15;20;20;208;52;57;162
02;003;06;260;7;2;4;22;5;6;20
06;756;02;011;4;0;0;19;0;5;8
06;091;06;749;6;1;0;2;4;1;1
06;410;06;560;5;5;0;91;20;27;51
02;002;06;539;18;161;34;238;133;122;187
06;270;02;005;10;11;6;20;11;12;17
02;005;06;756;19;6;12;22;8;7;28
02;015;06;134;20;0;2;0;0;0;2
06;091;06;134;16;1;0;1;0;1;1
02;010;02;013;20;0;0;53;9;8;42
06;638;06;560;1;0;0;2;2;1;1
02;002;06;497;11;0;5;8;5;5;6
06;861;06;427;0;0;0;8;0;3;3
02;001;06;568;2;0;0;13;0;3;5
02;006;06;805;9;2;1;13;5;3;11
02;014;02;011;9;24;13;263;57;55;212
06;270;06;778;20;1;0;2;0;0;3
02;010;02;002;17;12;23;136;23;35;123
06;805;06;760;20;1;0;291;69;59;199
06;412;06;760;4;45;0;509;75;97;397
02;014;06;756;9;28;12;120;17;36;103
06;525;06;134;15;0;0;1;0;0;1
06;658;06;441;7;63;2;197;63;64;159
06;568;02;001;6;338;247;753;146;373;664
02;011;06;568;0;0;0;9;0;1;7
06;035;06;840;8;2;0;20;9;7;10
06;091;06;805;20;0;0;1;0;0;1
06;778;02;002;7;17;13;13;5;14;22
06;427;06;412;23;0;0;1;0;0;1
06;497;02;004;14;0;0;5;5;2;2
02;004;06;497;14;0;0;2;0;1;1
02;007;06;274;21;0;4;31;9;11;20
06;638;06;274;15;0;0;2;0;0;2
02;003;06;760;4;1;0;2;0;1;1
02;008;06;134;16;1;0;2;0;1;2
06;371;02;003;11;53;136;194;48;119;189
06;274;02;015;7;42;52;103;48;60;103
02;002;06;427;19;70;53;607;211;215;350
06;408;06;260;22;0;0;1;1;0;1
02;011;06;805;23;0;0;5;0;1;3
06;760;06;840;16;81;0;193;73;53;189
02;006;06;270;12;1;6;16;2;1;22
02;003;06;274;12;8;35;165;55;47;141
06;805;06;539;1;0;0;1;1;0;1
06;525;06;427;18;2;0;75;27;9;65
06;756;06;861;14;178;1;1693;500;266;1463
02;011;02;011;20;28;4;866;178;61;810
06;760;06;410;0;0;0;5;1;0;5
02;015;06;408;17;260;67;186;71;128;304
06;638;06;756;5;35;0;477;111;138;287
06;091;06;434;3;0;0;34;6;11;17
06;371;02;009;11;1;0;73;17;18;44
02;009;02;002;14;16;13;125;23;37;98
06;840;06;658;8;4;0;22;5;6;10
02;004;06;410;11;15;1;19;11;10;12
02;012;02;008;23;0;0;12;0;2;8
06;532;02;015;10;0;0;2;0;1;1
02;003;02;008;11;8;23;309;88;42;274
06;568;02;006;14;77;2;62;17;28;97
02;008;06;091;11;1;0;6;2;3;3
06;427;06;515;3;0;0;12;2;4;5
06;760;06;760;15;382;2;6462;1929;620;5940
02;011;02;007;2;0;0;4;0;1;2
06;134;06;840;15;0;0;2;0;0;2
02;008;02;004;3;0;0;11;0;2;7
06;539;06;658;12;2;0;5;4;2;2
02;006;06;490;5;2;1;23;4;8;10
06;658;06;245;17;0;0;4;2;1;2
02;010;06;371;16;11;0;213;28;58;132
06;252;06;882;18;0;0;35;8;4;29
06;560;02;012;8;24;1;189;109;58;99
06;497;06;882;21;0;0;8;0;3;3
06;560;06;408;23;0;0;5;2;2;2
06;525;06;371;6;6;0;15;0;5;7
02;015;06;270;19;5;13;12;4;7;20
06;408;06;749;19;0;0;11;0;3;6
06;434;06;274;4;0;0;16;0;5;7
02;011;02;014;20;27;6;208;24;47;172
06;749;02;011;20;0;0;9;4;2;5
06;427;06;497;13;0;0;4;0;1;1
06;329;02;006;7;1;0;2;4;1;1
06;412;06;266;7;5;0;11;0;4;5
06;408;02;005;16;15;11;20;9;12;21
02;001;06;560;7;28;15;63;19;28;48
06;515;06;410;21;0;0;13;6;4;7
06;364;06;371;19;1;0;13;0;4;6
06;434;02;002;17;5;12;182;45;44;130
06;441;02;015;23;0;0;1;0;0;1
06;490;06;412;11;0;0;2;0;0;2
02;014;06;638;18;48;19;220;86;58;195
06;658;02;009;15;1;0;9;0;3;5
02;003;06;483;10;1;0;0;0;0;1
06;490;06;840;5;19;1;489;85;137;217
02;008;02;013;13;1;1;118;27;24;88
06;274;06;648;12;6;0;6;0;4;7
06;412;06;252;14;1;0;113;24;18;85
02;010;02;015;21;0;1;124;22;12;108
06;658;02;003;15;16;37;187;46;59;152
06;252;02;010;22;0;0;1;0;0;1
02;009;02;010;21;1;0;258;42;16;237
02;009;06;274;4;0;0;2;0;1;1
02;009;06;260;6;1;0;44;9;11;25
06;266;02;014;5;0;0;11;4;2;7
06;840;02;006;18;28;4;100;17;21;103
06;805;06;882;1;0;0;1;0;0;1
02;007;06;749;14;5;2;4;2;4;6
06;408;06;434;22;0;0;1;0;0;1
06;035;06;434;15;59;2;1919;499;307;1537
06;778;02;005;4;1;1;4;0;2;3
02;001;06;760;14;277;103;235;99;145;357
06;568;02;005;21;6;2;23;1;6;24
06;490;06;274;15;56;0;207;60;57;175
06;756;06;568;18;8;0;158;51;46;90
02;001;06;035;16;161;296;3564;521;503;3268
02;001;02;014;22;4;621;916;69;47;1477
06;364;02;013;17;0;0;8;1;2;5
06;260;06;252;5;0;0;1;0;0;1
02;007;06;410;0;0;0;5;0;2;2
02;006;02;008;0;0;0;24;1;1;22
02;004;06;525;16;1;1;2;0;1;2
02;006;06;497;20;0;0;2;0;1;1
06;778;06;861;9;0;0;1;0;0;1
06;749;06;371;9;2;0;62;19;18;30
02;015;06;274;11;5;12;11;2;8;15
06;364;06;749;21;0;0;1;0;0;1
06;861;02;015;14;6;13;253;63;51;200
06;568;06;778;9;2;1;2;1;2;2
06;270;06;490;13;93;1;165;64;65;155
06;840;02;003;21;5;5;35;4;9;34
06;497;02;001;14;0;0;19;4;4;12
02;010;06;270;15;0;0;8;2;2;5
02;005;02;009;3;0;0;9;1;2;5
06;539;06;260;9;0;0;8;0;2;5
06;035;02;004;9;16;2;1083;306;164;854
06;648;06;441;14;0;0;4;4;1;1
06;412;02;002;22;0;0;2;1;0;2
02;013;06;091;19;11;16;60;22;27;44
02;003;02;012;3;0;0;2;0;0;2
06;028;02;001;19;92;34;618;106;105;580
02;009;02;005;11;9;30;260;78;61;205
06;410;06;525;7;0;0;15;2;4;8
02;014;06;490;13;12;31;343;139;91;238
02;012;06;760;22;0;0;42;5;11;25
02;010;02;004;10;1;6;97;23;21;72
06;515;06;515;12;516;2;9157;2633;928;8294
06;274;06;861;5;13;0;34;11;15;22
06;568;06;658;5;2;0;13;2;5;8
06;749;02;014;20;4;0;23;2;7;15
06;441;02;011;8;0;0;1;0;0;1
06;532;06;364;19;0;0;5;2;2;2
06;490;06;028;19;162;0;2776;688;394;2346
06;882;06;126;12;0;0;226;40;13;208
06;427;02;010;17;27;6;582;88;101;462
06;427;06;539;17;521;0;2403;629;638;1850
06;861;06;648;14;1;1;4;1;2;2
06;861;06;805;1;0;0;23;8;3;19
06;749;06;364;17;0;0;2;1;0;2
06;805;02;015;11;13;0;55;27;17;35
06;805;06;245;14;1;0;1;2;1;1
02;006;06;560;7;11;0;22;16;5;24
06;270;06;260;16;99;1;1115;251;207;903
06;568;06;756;21;0;0;17;2;5;8
02;002;02;005;1;0;0;15;1;0;14
02;003;02;001;6;59;431;1443;201;106;1786
06;539;06;525;0;0;0;31;2;1;29
06;441;06;091;11;30;0;233;70;51;186
06;364;06;408;9;0;0;16;5;5;7
06;408;02;015;9;110;35;84;42;62;123
06;658;06;274;9;8;4;1035;311;158;817
02;012;06;490;17;2;51;520;129;153;291
02;005;02;005;4;0;0;12;1;1;10
06;134;02;015;14;6;4;0;0;3;6
06;778;06;490;2;0;0;4;2;1;2
02;008;02;015;8;4;11;307;64;71;215
06;260;06;091;21;0;0;24;5;6;12
02;004;06;091;22;0;0;175;22;36;118
02;015;06;091;16;19;42;57;24;32;65
06;560;02;004;12;2;1;9;5;3;6
06;539;02;002;14;22;4;48;15;20;35
06;648;06;252;7;1;0;4;0;1;1
02;015;02;007;18;146;454;840;120;148;1236
02;010;06;560;11;33;0;34;5;21;35
06;840;02;007;5;16;2;109;30;27;86
06;568;06;539;9;207;1;771;280;180;693
06;441;06;270;17;2;0;2;4;1;2
06;441;06;028;15;13;1;67;22;13;58
06;638;02;001;23;0;0;8;0;0;7
02;006;06;648;9;1;0;1;0;1;1
06;364;02;005;15;0;0;1;0;0;1
02;007;02;009;2;0;0;6;1;1;5
02;006;06;252;17;6;5;26;5;11;17
02;006;02;004;9;4;73;506;103;89;457
06;098;06;427;9;0;0;2;2;1;1
02;015;06;427;23;0;0;75;15;9;62
06;756;02;004;22;0;1;17;1;7;8
06;252;06;266;18;0;0;33;4;2;29
06;427;06;274;10;2;0;35;8;8;24
06;560;02;001;12;16;28;131;49;41;91
02;009;02;012;10;0;1;132;37;28;91
06;252;02;012;16;0;0;22;0;6;10
06;119;02;001;12;1;0;5;2;1;5
02;007;02;003;2;0;0;9;2;1;7
06;840;02;001;16;186;124;216;56;135;295
06;412;06;756;22;0;0;26;5;4;17
06;412;02;007;19;1;0;11;1;1;8
06;805;06;638;3;0;0;4;0;1;2
02;006;02;001;9;19;2104;1440;235;290;3147
06;427;02;008;19;22;0;614;103;80;520
06;371;06;260;8;0;0;8;0;2;3
06;658;06;427;22;0;0;17;1;3;11
02;003;06;408;18;172;111;133;52;119;198
02;001;02;013;13;385;1444;1144;258;274;2573
02;010;06;525;16;6;0;16;1;7;10
06;539;02;011;3;0;0;49;8;17;24
06;840;06;252;23;0;0;1;0;0;1
02;010;06;260;21;0;0;27;4;6;15
02;010;06;638;11;1;0;6;0;2;3
02;005;06;371;10;6;17;46;15;21;37
06;119;06;274;18;0;0;13;0;2;10
02;005;06;749;12;13;11;13;6;12;17
06;756;06;274;4;0;0;13;2;3;8
02;001;06;028;6;155;62;373;92;136;350
06;658;02;010;7;2;4;66;16;20;40
06;408;02;002;5;52;15;74;24;42;57
02;015;06;805;16;33;5;176;45;61;103
06;091;02;014;17;1;8;33;0;14;22
06;532;06;427;10;0;0;1;0;0;1
02;013;06;749;19;121;1;157;57;52;195
06;035;06;252;5;1;0;6;0;2;2
06;532;02;006;4;0;0;1;0;0;1
06;260;02;001;20;19;6;173;22;30;155
06;408;06;490;18;2;0;16;0;5;7
06;091;06;412;16;2;0;2;0;2;2
02;003;02;004;6;5;56;772;102;42;773
06;134;06;568;15;1;0;5;0;2;3
06;091;02;003;12;9;48;208;57;59;169
02;014;06;427;19;34;46;999;267;291;612
02;014;06;749;22;0;0;56;1;9;42
06;364;06;364;4;0;0;136;24;26;97
02;005;02;011;5;0;2;28;6;4;25
06;568;06;371;12;20;0;153;38;47;97
06;568;02;010;9;82;1;162;57;45;166
06;035;02;010;15;1;2;22;12;7;15
06;560;06;408;0;0;0;5;0;1;3
02;003;02;011;22;2;46;207;22;27;219
02;006;06;568;19;24;15;96;27;30;86
06;760;06;364;20;1;0;26;5;4;17
02;010;06;515;21;0;0;15;0;4;6
06;371;06;371;12;209;6;12293;3978;758;11414
06;749;06;658;15;4;1;2;0;3;3
06;490;02;008;8;9;0;734;194;162;480
06;252;06;638;8;1;0;821;234;149;592
02;009;02;008;1;0;0;16;5;0;15
06;778;06;260;4;4;0;9;1;4;7
02;012;06;028;18;15;52;19;6;16;58
06;364;06;568;8;0;0;60;17;11;43
02;011;06;805;9;2;0;31;16;10;19
02;005;06;805;0;0;0;1;0;0;1
02;004;02;005;0;0;0;33;2;5;24
06;126;02;014;15;0;0;9;2;0;8
06;028;02;007;20;2;2;19;2;5;12
06;126;06;638;23;0;0;1;1;0;1
06;749;06;408;23;0;0;1;0;0;1
06;861;06;760;10;9;0;48;5;15;35
06;840;02;005;8;135;111;198;38;117;256
02;006;06;035;19;1;34;176;49;45;143
06;539;02;014;3;0;1;135;13;46;70
06;126;06;497;17;0;0;11;4;2;7
02;014;06;658;2;0;0;2;0;0;2
06;568;06;091;16;5;0;20;5;6;14
06;410;02;002;9;15;1;38;15;15;24
06;427;06;091;14;2;0;23;4;5;17
02;002;06;028;0;0;0;48;2;16;25
06;427;06;760;22;0;0;16;6;3;8
06;515;06;434;7;0;0;6;1;2;3
06;410;06;035;4;0;0;1;0;0;1
02;015;06;371;23;1;0;85;17;5;77
06;410;02;004;5;17;4;71;15;29;39
02;002;06;490;10;12;19;153;38;48;104
06;408;06;840;23;1;0;8;0;1;7
06;638;06;760;8;70;0;140;46;46;135
02;003;06;658;9;13;20;136;41;39;104
06;091;02;015;9;2;22;55;5;23;42
02;008;06;756;7;4;0;53;22;13;37
02;012;02;003;9;16;1230;422;102;197;1381
06;490;06;260;7;103;1;1675;350;306;1280
02;014;06;371;19;12;30;153;38;35;143
06;434;06;756;13;2;0;5;2;3;3
02;004;02;006;7;5;78;1062;240;138;950
06;427;06;861;5;16;0;1254;336;361;645
06;119;06;427;6;0;0;1;0;0;1
02;014;06;270;19;6;20;31;13;9;43
06;861;06;539;5;4;0;22;4;6;11
06;497;06;126;4;0;0;1;0;0;1
06;560;02;006;0;0;0;4;0;1;2
06;760;06;408;4;4;0;88;8;25;53
06;648;06;134;5;2;0;5;1;1;6
06;539;06;756;16;5;0;31;5;12;15
02;010;06;412;14;8;0;31;9;11;19
02;003;02;005;21;33;445;622;66;43;1036
02;005;06;760;11;13;12;17;6;10;24
06;749;02;003;18;13;9;17;4;12;21
06;434;06;490;8;155;4;2554;840;452;2007
06;260;02;008;2;0;0;2;0;1;1
06;028;06;091;18;9;0;164;40;44;102
06;098;06;490;5;0;0;1;0;0;1
06;568;06;364;6;6;0;19;2;7;12
06;371;06;028;6;0;0;2;0;1;1
02;007;02;015;22;1;27;138;9;16;144
02;008;06;274;21;0;0;17;0;6;8
02;005;02;006;11;1;175;649;230;73;721
06;252;02;003;7;4;20;132;37;46;85
02;005;06;270;6;2;0;6;0;3;5
02;008;06;560;12;20;0;37;12;15;21
06;091;02;009;12;0;1;1;0;1;1
06;270;06;840;17;0;0;9;1;3;5
06;497;02;014;7;0;0;8;2;0;7
06;760;02;001;18;40;9;86;31;25;97
06;098;06;658;18;0;0;5;0;0;5
06;574;06;329;16;0;0;11;2;0;10
02;009;06;658;21;0;1;15;2;5;7
02;015;02;013;1;0;0;9;0;1;7
02;012;02;009;9;2;0;103;19;22;72
02;003;02;014;22;5;117;463;56;31;541
02;012;06;270;20;0;4;0;0;0;3
06;091;02;002;5;24;13;240;75;87;130
06;756;06;760;6;8;0;138;16;38;75
02;009;06;091;18;1;0;6;5;1;6
06;760;06;126;8;0;0;4;4;1;1
06;648;06;861;5;0;1;4;0;2;2
06;371;06;490;4;0;0;6;2;2;2
02;015;06;427;0;0;0;33;4;10;17
06;260;06;756;13;0;0;9;0;3;5
02;007;06;560;3;0;0;4;0;1;1
06;364;06;427;15;0;0;15;2;5;7
06;749;02;009;18;6;0;15;1;7;11
06;560;02;015;19;2;0;30;12;6;21
06;638;06;126;15;0;0;11;6;3;6
02;013;02;007;12;12;161;386;77;89;428
02;003;06;532;14;0;1;6;4;2;5
02;007;06;840;14;27;17;201;56;46;175
02;008;06;648;15;0;0;1;0;0;1
06;408;06;410;8;11;0;182;80;42;129
06;648;06;274;5;8;0;24;1;8;15
06;134;06;427;14;1;0;91;17;3;86
02;006;02;015;3;0;0;5;2;0;5
02;011;02;008;15;1;0;194;42;39;138
02;014;06;861;5;6;1;45;9;10;39
06;441;06;119;14;0;0;19;0;2;15
06;882;02;012;16;0;0;2;0;0;2
06;274;06;441;13;1;0;293;78;43;229
06;805;06;441;5;4;0;5;0;3;3
02;002;06;091;0;0;0;30;2;11;14
06;539;06;539;0;0;0;449;95;12;433
02;004;06;760;7;8;1;19;5;7;17
06;252;06;560;4;0;0;2;0;1;1
02;006;06;274;15;13;17;96;45;35;75
06;434;06;434;15;165;11;9469;2786;985;8196
06;371;06;091;5;0;0;1;0;0;1
02;012;06;805;14;11;0;208;74;57;111
06;525;06;329;5;0;0;9;1;0;8
06;648;02;007;12;2;1;4;0;2;2
02;008;06;760;22;0;0;5;0;1;3
02;014;02;008;18;5;16;375;74;101;247
06;364;02;007;12;1;0;8;4;2;5
06;260;06;134;14;9;1;24;5;7;25
06;539;02;004;10;34;2;89;31;28;62
06;270;02;015;3;9;5;15;2;10;14
06;371;06;364;18;0;0;22;6;7;10
06;245;06;091;15;0;0;13;0;3;8
06;408;06;252;7;0;0;9;0;3;5
06;756;06;126;14;0;0;11;1;2;7
06;252;06;840;15;0;0;12;5;4;6
02;014;06;266;15;0;0;1;0;0;1
02;005;06;028;3;0;0;5;0;1;3
06;539;06;035;20;4;0;9;2;3;7
06;028;02;008;10;2;0;40;2;13;17
06;490;02;003;8;218;211;1414;386;461;1052
06;497;06;497;13;0;0;1788;390;80;1678
02;010;02;015;7;11;60;829;102;144;692
06;427;02;001;14;93;140;793;193;237;650
06;490;06;497;20;1;0;2;0;1;1
02;012;06;274;9;0;1;1;0;1;1
02;007;02;011;7;2;12;735;113;99;609
06;441;06;260;13;5;0;11;4;1;14
06;364;02;015;7;4;2;11;4;5;8
06;749;02;013;11;73;2;118;30;42;125
06;882;06;882;3;0;0;1;0;0;1
02;013;02;013;7;171;77;2167;401;178;2156
06;648;02;015;8;9;9;17;4;10;15
06;483;02;001;12;1;0;1;0;1;1
06;035;02;015;6;23;111;333;53;138;267
06;252;06;515;4;0;0;132;22;22;97
06;560;02;010;14;0;0;20;8;3;14
06;364;06;091;13;0;0;1;0;0;1
06;408;06;568;11;55;0;974;365;175;773
02;013;06;568;6;15;2;56;11;23;35
02;002;02;001;23;0;0;500;44;18;476
02;005;02;010;6;0;5;86;9;11;76
06;091;06;035;11;16;1;240;42;58;173
06;434;02;012;10;4;5;35;11;10;28
06;756;02;009;22;0;0;12;2;2;8
06;658;06;091;4;0;0;144;28;36;91
02;009;02;006;6;23;8;449;80;58;398
06;028;06;274;13;38;1;469;154;68;405
06;245;02;004;15;1;0;1;0;1;1
02;006;06;861;2;0;0;1;0;0;1
02;015;06;658;5;1;6;11;0;6;8
06;560;02;011;4;22;0;200;55;68;112
06;028;06;539;21;1;0;5;0;2;3
02;003;02;015;14;106;1386;677;143;223;1848
06;371;02;014;13;27;24;136;33;46;121
02;003;02;002;10;13;309;1232;405;102;1402
06;427;06;364;18;26;0;60;13;24;38
06;266;06;638;16;0;0;164;24;22;132
06;568;06;260;9;0;0;24;4;6;14
02;007;06;515;3;0;0;4;0;1;1
02;008;06;441;19;0;0;5;0;2;2
02;007;06;408;4;0;0;2;0;1;1
06;568;06;274;11;9;4;5;1;6;8
06;412;06;805;3;1;0;74;9;21;39
06;805;02;001;3;0;1;19;1;6;11
02;014;06;760;21;12;9;96;24;25;77
06;028;06;560;6;0;0;2;2;1;1
06;749;06;427;6;4;0;28;0;10;12
02;001;02;005;7;37;594;993;212;115;1460
06;274;02;001;10;103;67;672;164;211;508
06;560;02;014;4;71;4;398;186;135;229
06;805;06;427;10;1;0;15;1;5;8
06;861;06;371;23;1;0;88;17;10;75
06;364;06;760;7;6;0;53;16;15;35
06;638;02;006;11;4;1;4;1;3;5
06;840;06;539;19;70;0;202;46;68;139
02;011;06;539;12;33;0;89;45;31;52
02;006;06;408;21;13;1;34;8;14;25
06;091;02;011;17;1;0;4;2;2;2
06;434;02;008;1;0;0;2;2;1;1
06;658;06;539;7;0;0;1;0;0;1
06;749;02;005;5;9;1;13;13;7;11
02;002;06;638;17;38;13;131;46;49;111
06;539;06;408;21;1;0;20;6;7;8
02;010;06;410;6;8;0;19;12;7;15
06;427;02;004;14;73;5;347;81;93;283
02;015;06;861;9;16;5;284;56;57;215
06;035;02;006;20;0;4;53;5;12;40
06;861;02;007;4;0;0;2;0;0;2
02;010;06;035;23;0;0;4;0;0;3
02;001;06;134;11;9;8;13;4;8;20
02;001;06;638;12;93;77;113;40;70;176
02;013;02;008;2;0;0;1;0;0;1
06;560;02;006;23;0;0;2;0;0;2
06;252;02;008;7;1;0;4;0;1;1
06;134;02;004;17;5;0;5;2;2;6
02;014;02;012;13;5;78;532;106;92;484
02;001;06;490;6;110;27;310;63;107;264
06;760;06;760;1;0;0;41;6;1;39
06;515;06;658;11;1;0;1;0;1;1
06;515;02;013;7;247;6;629;405;259;412
02;013;06;371;2;0;0;1;0;0;1
06;483;06;568;21;0;0;1;0;0;1
06;266;02;013;19;0;0;1;0;0;1
02;012;06;408;15;17;1;64;26;19;38
02;001;06;091;6;31;15;242;49;42;221
06;035;06;434;1;0;0;12;2;2;8
06;568;06;252;22;0;0;2;1;0;2
06;035;06;658;11;35;0;1686;542;237;1371
06;840;06;364;20;2;0;13;0;4;7
06;840;06;091;15;1;0;8;0;2;6
06;028;06;805;18;0;0;2;2;1;1
02;005;06;532;11;0;1;0;0;0;1
02;014;06;410;0;0;0;2;0;1;1
06;861;02;006;14;15;13;81;19;36;58
06;483;06;539;14;0;0;1;0;0;1
02;004;06;532;7;0;0;5;5;2;2
02;007;06;035;2;0;0;1;0;0;1
02;002;02;013;7;8;201;747;75;77;849
06;270;02;012;15;2;2;1;0;2;2
02;011;06;408;10;4;0;13;11;5;10
06;035;06;035;21;5;2;2775;502;152;2568
06;532;02;014;9;0;0;9;2;0;8
06;568;02;013;13;45;26;109;23;57;85
06;539;02;001;10;154;88;277;102;142;222
06;560;02;007;13;2;0;35;11;6;28
02;003;02;010;9;41;49;178;62;49;192
06;091;06;778;4;0;0;2;0;1;1
06;434;02;007;11;13;17;186;49;60;126
02;011;06;490;9;1;0;53;28;15;28
06;028;06;119;9;0;0;1;0;0;1
06;274;02;004;10;13;1;144;33;38;102
02;001;06;098;11;0;1;2;0;0;3
06;658;02;007;16;1;8;30;8;12;21
06;756;02;006;10;11;5;24;2;12;19
06;412;06;035;17;1;0;2;2;1;2
06;760;06;427;10;6;0;55;16;17;31
06;408;02;012;21;0;0;6;2;2;3
02;008;06;658;4;0;0;2;0;1;1
06;861;06;840;5;2;0;42;9;13;25
06;126;02;013;15;0;0;8;1;1;5
06;749;06;434;7;1;0;1;0;1;1
02;001;06;539;10;81;30;121;75;62;107
02;002;02;007;21;4;138;400;37;57;458
06;427;06;270;21;0;0;28;5;7;19
02;002;06;274;6;6;6;45;6;18;31
06;490;06;658;7;22;1;830;187;159;615
02;011;06;410;20;1;0;15;5;5;8
06;270;02;011;11;2;1;2;0;2;2
06;760;06;371;22;1;0;35;1;11;20
06;882;02;001;5;0;6;15;1;5;14
02;007;06;252;22;0;1;1;0;0;2
06;035;06;091;7;16;0;186;41;40;141
06;539;06;805;19;2;0;15;8;5;8
06;568;02;011;22;4;0;28;1;7;22
